time,open,high,low,close,volume,open_oi,close_oi
2025-09-15,8840.0,8936.0,8840.0,8866.0,94.0,0.0,70.0
2025-09-16,8856.0,8914.0,8852.0,8900.0,57.0,70.0,78.0
2025-09-17,8930.0,8982.0,8872.0,8888.0,111.0,78.0,92.0
2025-09-18,8890.0,8902.0,8780.0,8784.0,149.0,92.0,152.0
2025-09-19,8814.0,8844.0,8784.0,8792.0,53.0,152.0,169.0
2025-09-22,8786.0,8818.0,8722.0,8802.0,110.0,169.0,215.0
2025-09-23,8776.0,8776.0,8398.0,8480.0,684.0,215.0,548.0
2025-09-24,8500.0,8610.0,8500.0,8588.0,210.0,548.0,586.0
2025-09-25,8622.0,8678.0,8600.0,8654.0,209.0,586.0,584.0
2025-09-26,8654.0,8710.0,8654.0,8660.0,198.0,584.0,588.0
2025-09-29,8676.0,8706.0,8648.0,8688.0,204.0,588.0,603.0
2025-09-30,8630.0,8672.0,8582.0,8632.0,204.0,603.0,663.0
2025-10-09,8798.0,8916.0,8798.0,8916.0,424.0,663.0,734.0
2025-10-10,8900.0,8978.0,8810.0,8892.0,1822.0,734.0,1567.0
2025-10-13,8894.0,8912.0,8820.0,8870.0,1302.0,1567.0,1885.0
2025-10-14,8874.0,8946.0,8808.0,8868.0,589.0,1885.0,2023.0
2025-10-15,8838.0,8932.0,8834.0,8910.0,607.0,2023.0,2195.0
2025-10-16,8930.0,8994.0,8902.0,8956.0,804.0,2195.0,2481.0
2025-10-17,8962.0,9084.0,8940.0,8946.0,972.0,2481.0,2532.0
2025-10-20,9000.0,9054.0,8986.0,8998.0,428.0,2532.0,2634.0
2025-10-21,8998.0,9068.0,8962.0,9000.0,700.0,2634.0,2795.0
2025-10-22,8988.0,9008.0,8916.0,8926.0,1687.0,2795.0,3608.0
2025-10-23,8918.0,8924.0,8860.0,8888.0,1190.0,3608.0,3929.0
2025-10-24,8928.0,8940.0,8822.0,8858.0,595.0,3929.0,3916.0
2025-10-27,8860.0,8876.0,8838.0,8864.0,715.0,3916.0,4062.0
2025-10-28,8838.0,8842.0,8750.0,8754.0,996.0,4062.0,4278.0
2025-10-29,8716.0,8732.0,8592.0,8674.0,3024.0,4278.0,4609.0
2025-10-30,8630.0,8680.0,8604.0,8654.0,540.0,4609.0,4694.0
2025-10-31,8672.0,8678.0,8606.0,8612.0,459.0,4694.0,4724.0
2025-11-03,8608.0,8628.0,8534.0,8586.0,2088.0,4724.0,5784.0
2025-11-04,8560.0,8668.0,8524.0,8606.0,1901.0,5784.0,6268.0
2025-11-05,8604.0,8658.0,8580.0,8616.0,2330.0,6268.0,6601.0
2025-11-06,8602.0,8714.0,8586.0,8708.0,2735.0,6601.0,7674.0
2025-11-07,8728.0,8728.0,8614.0,8640.0,937.0,7674.0,7904.0
2025-11-10,8632.0,8710.0,8612.0,8664.0,1581.0,7904.0,8374.0
2025-11-11,8672.0,8752.0,8660.0,8702.0,2466.0,8374.0,8851.0
2025-11-12,8700.0,8710.0,8670.0,8694.0,1047.0,8851.0,9027.0
2025-11-13,8670.0,8698.0,8602.0,8690.0,2626.0,9027.0,9455.0
2025-11-14,8668.0,8684.0,8570.0,8624.0,2330.0,9455.0,9926.0
2025-11-17,8638.0,8684.0,8604.0,8646.0,2055.0,9926.0,10528.0
2025-11-18,8652.0,8698.0,8636.0,8692.0,2489.0,10528.0,11279.0
2025-11-19,8786.0,8838.0,8726.0,8792.0,4953.0,11279.0,12113.0
2025-11-20,8782.0,8788.0,8616.0,8630.0,3763.0,12113.0,13159.0
2025-11-21,8630.0,8662.0,8504.0,8532.0,5448.0,13159.0,14510.0
2025-11-24,8500.0,8538.0,8450.0,8474.0,5904.0,14510.0,15707.0
2025-11-25,8456.0,8458.0,8350.0,8362.0,7838.0,15707.0,17314.0
2025-11-26,8352.0,8408.0,8304.0,8388.0,4500.0,17314.0,17842.0
2025-11-27,8370.0,8470.0,8348.0,8460.0,4257.0,17842.0,17809.0
2025-11-28,8464.0,8552.0,8464.0,8544.0,3601.0,17809.0,18314.0
2025-12-01,8536.0,8562.0,8492.0,8534.0,4500.0,18314.0,18840.0
2025-12-02,8502.0,8570.0,8460.0,8568.0,5537.0,18840.0,19867.0
2025-12-03,8586.0,8646.0,8552.0,8596.0,6388.0,19867.0,22412.0
2025-12-04,8610.0,8616.0,8502.0,8534.0,5043.0,22412.0,23129.0
2025-12-05,8524.0,8608.0,8516.0,8604.0,4349.0,23129.0,24326.0
